year,game_number,away_team,home_team,game_date,is_playoffs
2011,2011020001,PHI,BOS,Oct 6 2011,false
2011,2011020002,MTL,TOR,Oct 6 2011,false
2011,2011020003,PIT,VAN,Oct 6 2011,false
2011,2011020007,ANA,BUF,Oct 7 2011,false
2011,2011020009,NYR,LAK,Oct 7 2011,false
2011,2011020004,TBL,CAR,Oct 7 2011,false
2011,2011020005,OTT,DET,Oct 7 2011,false
2011,2011020006,NSH,CBJ,Oct 7 2011,false
2011,2011020008,CHI,DAL,Oct 7 2011,false
2011,2011020020,NYR,ANA,Oct 8 2011,false
2011,2011020022,BUF,LAK,Oct 8 2011,false
2011,2011020010,TBL,BOS,Oct 8 2011,false
2011,2011020011,OTT,TOR,Oct 8 2011,false
2011,2011020012,PHI,NJD,Oct 8 2011,false
2011,2011020013,CAR,WSH,Oct 8 2011,false
2011,2011020014,FLA,NYI,Oct 8 2011,false
2011,2011020015,NSH,STL,Oct 8 2011,false
2011,2011020016,CBJ,MIN,Oct 8 2011,false
2011,2011020017,DAL,CHI,Oct 8 2011,false
2011,2011020018,DET,COL,Oct 8 2011,false
2011,2011020019,PIT,CGY,Oct 8 2011,false
2011,2011020021,ARI,SJS,Oct 8 2011,false
2011,2011020023,MTL,WPG,Oct 9 2011,false
2011,2011020024,PIT,EDM,Oct 9 2011,false
2011,2011020025,COL,BOS,Oct 10 2011,false
2011,2011020026,CAR,NJD,Oct 10 2011,false
2011,2011020027,MIN,NYI,Oct 10 2011,false
2011,2011020028,CGY,STL,Oct 10 2011,false
2011,2011020031,ARI,DAL,Oct 10 2011,false
2011,2011020029,TBL,WSH,Oct 10 2011,false
2011,2011020030,VAN,CBJ,Oct 10 2011,false
2011,2011020032,FLA,PIT,Oct 11 2011,false
2011,2011020033,MIN,OTT,Oct 11 2011,false
2011,2011020034,COL,CBJ,Oct 12 2011,false
2011,2011020035,VAN,PHI,Oct 12 2011,false
2011,2011020036,BOS,CAR,Oct 12 2011,false
2011,2011020037,LAK,NJD,Oct 13 2011,false
2011,2011020038,TBL,NYI,Oct 13 2011,false
2011,2011020039,WSH,PIT,Oct 13 2011,false
2011,2011020040,CGY,MTL,Oct 13 2011,false
2011,2011020041,COL,OTT,Oct 13 2011,false
2011,2011020042,VAN,DET,Oct 13 2011,false
2011,2011020043,ARI,NSH,Oct 13 2011,false
2011,2011020044,EDM,MIN,Oct 13 2011,false
2011,2011020045,WPG,CHI,Oct 13 2011,false
2011,2011020046,STL,DAL,Oct 13 2011,false
2011,2011020047,CAR,BUF,Oct 14 2011,false
2011,2011020048,SJS,ANA,Oct 14 2011,false
2011,2011020049,CGY,TOR,Oct 15 2011,false
2011,2011020050,COL,MTL,Oct 15 2011,false
2011,2011020051,NYR,NYI,Oct 15 2011,false
2011,2011020052,LAK,PHI,Oct 15 2011,false
2011,2011020053,BUF,PIT,Oct 15 2011,false
2011,2011020054,OTT,WSH,Oct 15 2011,false
2011,2011020055,WPG,ARI,Oct 15 2011,false
2011,2011020056,TBL,FLA,Oct 15 2011,false
2011,2011020057,NJD,NSH,Oct 15 2011,false
2011,2011020058,DET,MIN,Oct 15 2011,false
2011,2011020059,CBJ,DAL,Oct 15 2011,false
2011,2011020060,BOS,CHI,Oct 15 2011,false
2011,2011020061,VAN,EDM,Oct 15 2011,false
2011,2011020062,STL,SJS,Oct 15 2011,false
2011,2011020063,STL,ANA,Oct 16 2011,false
2011,2011020064,COL,TOR,Oct 17 2011,false
2011,2011020065,FLA,TBL,Oct 17 2011,false
2011,2011020066,PIT,WPG,Oct 17 2011,false
2011,2011020067,NSH,EDM,Oct 17 2011,false
2011,2011020068,ANA,SJS,Oct 17 2011,false
2011,2011020069,CAR,BOS,Oct 18 2011,false
2011,2011020070,FLA,WSH,Oct 18 2011,false
2011,2011020071,DAL,CBJ,Oct 18 2011,false
2011,2011020072,BUF,MTL,Oct 18 2011,false
2011,2011020073,PHI,OTT,Oct 18 2011,false
2011,2011020074,PIT,MIN,Oct 18 2011,false
2011,2011020075,EDM,CGY,Oct 18 2011,false
2011,2011020076,NYR,VAN,Oct 18 2011,false
2011,2011020077,CHI,ARI,Oct 18 2011,false
2011,2011020078,STL,LAK,Oct 18 2011,false
2011,2011020079,WPG,TOR,Oct 19 2011,false
2011,2011020080,TOR,BOS,Oct 20 2011,false
2011,2011020081,WSH,PHI,Oct 20 2011,false
2011,2011020082,MTL,PIT,Oct 20 2011,false
2011,2011020083,WPG,OTT,Oct 20 2011,false
2011,2011020084,NYI,TBL,Oct 20 2011,false
2011,2011020085,BUF,FLA,Oct 20 2011,false
2011,2011020086,CHI,COL,Oct 20 2011,false
2011,2011020087,NYR,CGY,Oct 20 2011,false
2011,2011020088,MIN,EDM,Oct 20 2011,false
2011,2011020089,NSH,VAN,Oct 20 2011,false
2011,2011020090,LAK,ARI,Oct 20 2011,false
2011,2011020091,SJS,NJD,Oct 21 2011,false
2011,2011020092,CBJ,DET,Oct 21 2011,false
2011,2011020093,CAR,STL,Oct 21 2011,false
2011,2011020094,DAL,ANA,Oct 21 2011,false
2011,2011020095,NSH,CGY,Oct 22 2011,false
2011,2011020096,MIN,VAN,Oct 22 2011,false
2011,2011020097,SJS,BOS,Oct 22 2011,false
2011,2011020098,TOR,MTL,Oct 22 2011,false
2011,2011020099,CBJ,OTT,Oct 22 2011,false
2011,2011020100,STL,PHI,Oct 22 2011,false
2011,2011020101,NJD,PIT,Oct 22 2011,false
2011,2011020102,DET,WSH,Oct 22 2011,false
2011,2011020103,CAR,WPG,Oct 22 2011,false
2011,2011020104,BUF,TBL,Oct 22 2011,false
2011,2011020105,NYI,FLA,Oct 22 2011,false
2011,2011020106,COL,CHI,Oct 22 2011,false
2011,2011020107,NYR,EDM,Oct 22 2011,false
2011,2011020108,DAL,LAK,Oct 22 2011,false
2011,2011020109,ARI,ANA,Oct 23 2011,false
2011,2011020110,TOR,PHI,Oct 24 2011,false
2011,2011020111,FLA,MTL,Oct 24 2011,false
2011,2011020112,NYR,WPG,Oct 24 2011,false
2011,2011020114,PIT,NYI,Oct 25 2011,false
2011,2011020115,OTT,CAR,Oct 25 2011,false
2011,2011020116,DET,CBJ,Oct 25 2011,false
2011,2011020113,TBL,BUF,Oct 25 2011,false
2011,2011020117,SJS,NSH,Oct 25 2011,false
2011,2011020118,ANA,CHI,Oct 25 2011,false
2011,2011020119,VAN,EDM,Oct 25 2011,false
2011,2011020120,DAL,ARI,Oct 25 2011,false
2011,2011020121,NJD,LAK,Oct 25 2011,false
2011,2011020122,PHI,MTL,Oct 26 2011,false
2011,2011020123,COL,CGY,Oct 26 2011,false
2011,2011020124,STL,VAN,Oct 26 2011,false
2011,2011020125,MTL,BOS,Oct 27 2011,false
2011,2011020126,CBJ,BUF,Oct 27 2011,false
2011,2011020127,TOR,NYR,Oct 27 2011,false
2011,2011020128,WPG,PHI,Oct 27 2011,false
2011,2011020129,NYI,PIT,Oct 27 2011,false
2011,2011020130,FLA,OTT,Oct 27 2011,false
2011,2011020131,TBL,NSH,Oct 27 2011,false
2011,2011020132,ANA,MIN,Oct 27 2011,false
2011,2011020133,LAK,DAL,Oct 27 2011,false
2011,2011020134,WSH,EDM,Oct 27 2011,false
2011,2011020135,NJD,ARI,Oct 27 2011,false
2011,2011020136,CHI,CAR,Oct 28 2011,false
2011,2011020137,SJS,DET,Oct 28 2011,false
2011,2011020138,EDM,COL,Oct 28 2011,false
2011,2011020139,STL,CGY,Oct 28 2011,false
2011,2011020140,OTT,NYR,Oct 29 2011,false
2011,2011020141,FLA,BUF,Oct 29 2011,false
2011,2011020142,PIT,TOR,Oct 29 2011,false
2011,2011020143,BOS,MTL,Oct 29 2011,false
2011,2011020144,SJS,NYI,Oct 29 2011,false
2011,2011020145,CAR,PHI,Oct 29 2011,false
2011,2011020146,WPG,TBL,Oct 29 2011,false
2011,2011020147,ANA,NSH,Oct 29 2011,false
2011,2011020148,DET,MIN,Oct 29 2011,false
2011,2011020149,NJD,DAL,Oct 29 2011,false
2011,2011020150,CBJ,CHI,Oct 29 2011,false
2011,2011020151,LAK,ARI,Oct 29 2011,false
2011,2011020152,WSH,VAN,Oct 29 2011,false
2011,2011020153,ANA,CBJ,Oct 30 2011,false
2011,2011020154,TOR,OTT,Oct 30 2011,false
2011,2011020155,LAK,COL,Oct 30 2011,false
2011,2011020156,STL,EDM,Oct 30 2011,false
2011,2011020157,SJS,NYR,Oct 31 2011,false
2011,2011020158,WPG,FLA,Oct 31 2011,false
2011,2011020159,NSH,CHI,Oct 31 2011,false
2011,2011020160,OTT,BOS,Nov 1 2011,false
2011,2011020162,TBL,CAR,Nov 1 2011,false
2011,2011020161,ANA,WSH,Nov 1 2011,false
2011,2011020163,MIN,DET,Nov 1 2011,false
2011,2011020164,VAN,CGY,Nov 1 2011,false
2011,2011020165,PHI,BUF,Nov 2 2011,false
2011,2011020166,TOR,NJD,Nov 2 2011,false
2011,2011020167,ARI,COL,Nov 2 2011,false
2011,2011020168,WPG,NYI,Nov 3 2011,false
2011,2011020169,ANA,NYR,Nov 3 2011,false
2011,2011020170,NJD,PHI,Nov 3 2011,false
2011,2011020171,TOR,CBJ,Nov 3 2011,false
2011,2011020172,CHI,FLA,Nov 3 2011,false
2011,2011020173,CGY,DET,Nov 3 2011,false
2011,2011020174,VAN,MIN,Nov 3 2011,false
2011,2011020175,NSH,ARI,Nov 3 2011,false
2011,2011020176,EDM,LAK,Nov 3 2011,false
2011,2011020177,PIT,SJS,Nov 3 2011,false
2011,2011020178,WSH,CAR,Nov 4 2011,false
2011,2011020179,CGY,BUF,Nov 4 2011,false
2011,2011020180,MTL,OTT,Nov 4 2011,false
2011,2011020181,CHI,TBL,Nov 4 2011,false
2011,2011020182,VAN,STL,Nov 4 2011,false
2011,2011020183,COL,DAL,Nov 4 2011,false
2011,2011020184,BOS,TOR,Nov 5 2011,false
2011,2011020185,BUF,OTT,Nov 5 2011,false
2011,2011020186,WPG,NJD,Nov 5 2011,false
2011,2011020187,WSH,NYI,Nov 5 2011,false
2011,2011020188,MTL,NYR,Nov 5 2011,false
2011,2011020189,CBJ,PHI,Nov 5 2011,false
2011,2011020190,ANA,DET,Nov 5 2011,false
2011,2011020191,STL,MIN,Nov 5 2011,false
2011,2011020192,EDM,ARI,Nov 5 2011,false
2011,2011020193,PIT,LAK,Nov 5 2011,false
2011,2011020194,NSH,SJS,Nov 5 2011,false
2011,2011020195,DAL,CAR,Nov 6 2011,false
2011,2011020196,TBL,FLA,Nov 6 2011,false
2011,2011020197,WPG,NYR,Nov 6 2011,false
2011,2011020198,VAN,CHI,Nov 6 2011,false
2011,2011020199,CGY,COL,Nov 6 2011,false
2011,2011020200,NYI,BOS,Nov 7 2011,false
2011,2011020201,LAK,SJS,Nov 7 2011,false
2011,2011020202,WPG,BUF,Nov 8 2011,false
2011,2011020203,FLA,TOR,Nov 8 2011,false
2011,2011020205,DAL,WSH,Nov 8 2011,false
2011,2011020204,CAR,NJD,Nov 8 2011,false
2011,2011020206,EDM,MTL,Nov 8 2011,false
2011,2011020207,COL,DET,Nov 8 2011,false
2011,2011020208,CHI,STL,Nov 8 2011,false
2011,2011020209,MIN,CGY,Nov 8 2011,false
2011,2011020210,NSH,LAK,Nov 8 2011,false
2011,2011020211,NYR,OTT,Nov 9 2011,false
2011,2011020212,PHI,TBL,Nov 9 2011,false
2011,2011020213,NSH,ANA,Nov 9 2011,false
2011,2011020214,EDM,BOS,Nov 10 2011,false
2011,2011020215,CHI,CBJ,Nov 10 2011,false
2011,2011020216,TOR,STL,Nov 10 2011,false
2011,2011020217,FLA,WPG,Nov 10 2011,false
2011,2011020218,NYI,COL,Nov 10 2011,false
2011,2011020219,MTL,ARI,Nov 10 2011,false
2011,2011020220,VAN,LAK,Nov 10 2011,false
2011,2011020221,MIN,SJS,Nov 10 2011,false
2011,2011020222,WSH,NJD,Nov 11 2011,false
2011,2011020223,CAR,NYR,Nov 11 2011,false
2011,2011020224,DAL,PIT,Nov 11 2011,false
2011,2011020225,OTT,BUF,Nov 11 2011,false
2011,2011020226,EDM,DET,Nov 11 2011,false
2011,2011020227,CGY,CHI,Nov 11 2011,false
2011,2011020228,VAN,ANA,Nov 11 2011,false
2011,2011020229,BUF,BOS,Nov 12 2011,false
2011,2011020230,OTT,TOR,Nov 12 2011,false
2011,2011020231,NJD,WSH,Nov 12 2011,false
2011,2011020232,PIT,CAR,Nov 12 2011,false
2011,2011020233,DAL,DET,Nov 12 2011,false
2011,2011020234,WPG,CBJ,Nov 12 2011,false
2011,2011020235,MTL,NSH,Nov 12 2011,false
2011,2011020236,TBL,STL,Nov 12 2011,false
2011,2011020237,CGY,COL,Nov 12 2011,false
2011,2011020238,MIN,LAK,Nov 12 2011,false
2011,2011020239,ARI,SJS,Nov 12 2011,false
2011,2011020240,PHI,FLA,Nov 13 2011,false
2011,2011020241,EDM,CHI,Nov 13 2011,false
2011,2011020242,MIN,ANA,Nov 13 2011,false
2011,2011020243,NYI,VAN,Nov 13 2011,false
2011,2011020244,PHI,CAR,Nov 14 2011,false
2011,2011020245,BUF,MTL,Nov 14 2011,false
2011,2011020246,TBL,WPG,Nov 14 2011,false
2011,2011020247,NJD,BOS,Nov 15 2011,false
2011,2011020248,ARI,TOR,Nov 15 2011,false
2011,2011020249,NYR,NYI,Nov 15 2011,false
2011,2011020251,MIN,CBJ,Nov 15 2011,false
2011,2011020250,COL,PIT,Nov 15 2011,false
2011,2011020252,DET,STL,Nov 15 2011,false
2011,2011020253,WSH,NSH,Nov 15 2011,false
2011,2011020254,FLA,DAL,Nov 15 2011,false
2011,2011020255,OTT,CGY,Nov 15 2011,false
2011,2011020256,CAR,MTL,Nov 16 2011,false
2011,2011020257,NJD,BUF,Nov 16 2011,false
2011,2011020258,CHI,VAN,Nov 16 2011,false
2011,2011020259,ANA,LAK,Nov 16 2011,false
2011,2011020260,CBJ,BOS,Nov 17 2011,false
2011,2011020261,MTL,NYI,Nov 17 2011,false
2011,2011020262,ARI,PHI,Nov 17 2011,false
2011,2011020263,PIT,TBL,Nov 17 2011,false
2011,2011020264,FLA,STL,Nov 17 2011,false
2011,2011020265,TOR,NSH,Nov 17 2011,false
2011,2011020266,COL,MIN,Nov 17 2011,false
2011,2011020267,WSH,WPG,Nov 17 2011,false
2011,2011020268,OTT,EDM,Nov 17 2011,false
2011,2011020269,LAK,ANA,Nov 17 2011,false
2011,2011020270,DET,SJS,Nov 17 2011,false
2011,2011020271,BUF,CAR,Nov 18 2011,false
2011,2011020272,DAL,COL,Nov 18 2011,false
2011,2011020273,CHI,CGY,Nov 18 2011,false
2011,2011020274,PHI,WPG,Nov 19 2011,false
2011,2011020275,DET,LAK,Nov 19 2011,false
2011,2011020276,ARI,BUF,Nov 19 2011,false
2011,2011020277,WSH,TOR,Nov 19 2011,false
2011,2011020278,NYR,MTL,Nov 19 2011,false
2011,2011020279,BOS,NYI,Nov 19 2011,false
2011,2011020280,NJD,TBL,Nov 19 2011,false
2011,2011020281,PIT,FLA,Nov 19 2011,false
2011,2011020282,CBJ,NSH,Nov 19 2011,false
2011,2011020283,STL,MIN,Nov 19 2011,false
2011,2011020284,SJS,DAL,Nov 19 2011,false
2011,2011020285,CHI,EDM,Nov 19 2011,false
2011,2011020286,TOR,CAR,Nov 20 2011,false
2011,2011020287,SJS,COL,Nov 20 2011,false
2011,2011020288,DET,ANA,Nov 20 2011,false
2011,2011020289,OTT,VAN,Nov 20 2011,false
2011,2011020290,CAR,PHI,Nov 21 2011,false
2011,2011020291,NYI,PIT,Nov 21 2011,false
2011,2011020292,ARI,WSH,Nov 21 2011,false
2011,2011020293,CGY,CBJ,Nov 21 2011,false
2011,2011020294,BOS,MTL,Nov 21 2011,false
2011,2011020295,NJD,FLA,Nov 21 2011,false
2011,2011020296,EDM,DAL,Nov 21 2011,false
2011,2011020297,TOR,TBL,Nov 22 2011,false
2011,2011020298,LAK,STL,Nov 22 2011,false
2011,2011020299,EDM,NSH,Nov 22 2011,false
2011,2011020300,BOS,BUF,Nov 23 2011,false
2011,2011020301,CBJ,NJD,Nov 23 2011,false
2011,2011020302,PHI,NYI,Nov 23 2011,false
2011,2011020303,STL,PIT,Nov 23 2011,false
2011,2011020304,WPG,WSH,Nov 23 2011,false
2011,2011020305,MTL,CAR,Nov 23 2011,false
2011,2011020306,CGY,DET,Nov 23 2011,false
2011,2011020307,NYR,FLA,Nov 23 2011,false
2011,2011020308,NSH,MIN,Nov 23 2011,false
2011,2011020309,LAK,DAL,Nov 23 2011,false
2011,2011020311,ANA,ARI,Nov 23 2011,false
2011,2011020310,VAN,COL,Nov 23 2011,false
2011,2011020312,CHI,SJS,Nov 23 2011,false
2011,2011020313,DET,BOS,Nov 25 2011,false
2011,2011020314,NJD,NYI,Nov 25 2011,false
2011,2011020315,MTL,PHI,Nov 25 2011,false
2011,2011020316,EDM,MIN,Nov 25 2011,false
2011,2011020317,NYR,WSH,Nov 25 2011,false
2011,2011020318,CHI,ANA,Nov 25 2011,false
2011,2011020319,OTT,PIT,Nov 25 2011,false
2011,2011020320,WPG,CAR,Nov 25 2011,false
2011,2011020321,BUF,CBJ,Nov 25 2011,false
2011,2011020322,TBL,FLA,Nov 25 2011,false
2011,2011020323,CGY,STL,Nov 25 2011,false
2011,2011020324,TOR,DAL,Nov 25 2011,false
2011,2011020325,VAN,ARI,Nov 25 2011,false
2011,2011020326,NYI,NJD,Nov 26 2011,false
2011,2011020327,PHI,NYR,Nov 26 2011,false
2011,2011020328,EDM,COL,Nov 26 2011,false
2011,2011020329,WPG,BOS,Nov 26 2011,false
2011,2011020330,WSH,BUF,Nov 26 2011,false
2011,2011020331,PIT,MTL,Nov 26 2011,false
2011,2011020332,FLA,TBL,Nov 26 2011,false
2011,2011020333,NSH,DET,Nov 26 2011,false
2011,2011020334,DAL,ARI,Nov 26 2011,false
2011,2011020335,VAN,SJS,Nov 26 2011,false
2011,2011020336,CHI,LAK,Nov 26 2011,false
2011,2011020337,CAR,OTT,Nov 27 2011,false
2011,2011020338,STL,CBJ,Nov 27 2011,false
2011,2011020339,CGY,MIN,Nov 27 2011,false
2011,2011020340,TOR,ANA,Nov 27 2011,false
2011,2011020341,TBL,MIN,Nov 28 2011,false
2011,2011020342,DAL,COL,Nov 28 2011,false
2011,2011020343,NSH,EDM,Nov 28 2011,false
2011,2011020344,SJS,LAK,Nov 28 2011,false
2011,2011020345,NYI,BUF,Nov 29 2011,false
2011,2011020347,STL,WSH,Nov 29 2011,false
2011,2011020348,FLA,CAR,Nov 29 2011,false
2011,2011020346,PIT,NYR,Nov 29 2011,false
2011,2011020349,OTT,WPG,Nov 29 2011,false
2011,2011020350,ARI,CHI,Nov 29 2011,false
2011,2011020351,NSH,CGY,Nov 29 2011,false
2011,2011020352,CBJ,VAN,Nov 29 2011,false
2011,2011020353,BOS,TOR,Nov 30 2011,false
2011,2011020354,TBL,DET,Nov 30 2011,false
2011,2011020355,NJD,COL,Nov 30 2011,false
2011,2011020356,MIN,EDM,Nov 30 2011,false
2011,2011020357,MTL,ANA,Nov 30 2011,false
2011,2011020358,PIT,WSH,Dec 1 2011,false
2011,2011020359,NYR,CAR,Dec 1 2011,false
2011,2011020360,ARI,WPG,Dec 1 2011,false
2011,2011020361,OTT,DAL,Dec 1 2011,false
2011,2011020362,CBJ,CGY,Dec 1 2011,false
2011,2011020363,NSH,VAN,Dec 1 2011,false
2011,2011020364,FLA,LAK,Dec 1 2011,false
2011,2011020365,MTL,SJS,Dec 1 2011,false
2011,2011020366,DET,BUF,Dec 2 2011,false
2011,2011020367,NJD,MIN,Dec 2 2011,false
2011,2011020368,NYI,CHI,Dec 2 2011,false
2011,2011020369,STL,COL,Dec 2 2011,false
2011,2011020370,CBJ,EDM,Dec 2 2011,false
2011,2011020371,PHI,ANA,Dec 2 2011,false
2011,2011020372,MTL,LAK,Dec 3 2011,false
2011,2011020373,TOR,BOS,Dec 3 2011,false
2011,2011020374,OTT,WSH,Dec 3 2011,false
2011,2011020375,PIT,CAR,Dec 3 2011,false
2011,2011020376,NJD,WPG,Dec 3 2011,false
2011,2011020377,NYR,TBL,Dec 3 2011,false
2011,2011020378,CHI,STL,Dec 3 2011,false
2011,2011020379,BUF,NSH,Dec 3 2011,false
2011,2011020380,PHI,ARI,Dec 3 2011,false
2011,2011020381,NYI,DAL,Dec 3 2011,false
2011,2011020382,CGY,EDM,Dec 3 2011,false
2011,2011020383,FLA,SJS,Dec 3 2011,false
2011,2011020384,DET,COL,Dec 4 2011,false
2011,2011020385,MIN,ANA,Dec 4 2011,false
2011,2011020386,CGY,VAN,Dec 4 2011,false
2011,2011020387,TOR,NYR,Dec 5 2011,false
2011,2011020388,BOS,PIT,Dec 5 2011,false
2011,2011020389,TBL,OTT,Dec 5 2011,false
2011,2011020390,WSH,FLA,Dec 5 2011,false
2011,2011020391,ARI,CHI,Dec 5 2011,false
2011,2011020392,NJD,TOR,Dec 6 2011,false
2011,2011020393,TBL,NYI,Dec 6 2011,false
2011,2011020394,CBJ,MTL,Dec 6 2011,false
2011,2011020395,DET,STL,Dec 6 2011,false
2011,2011020396,ARI,NSH,Dec 6 2011,false
2011,2011020397,BOS,WPG,Dec 6 2011,false
2011,2011020398,CAR,CGY,Dec 6 2011,false
2011,2011020399,COL,VAN,Dec 6 2011,false
2011,2011020400,LAK,ANA,Dec 6 2011,false
2011,2011020401,MIN,SJS,Dec 6 2011,false
2011,2011020402,WSH,OTT,Dec 7 2011,false
2011,2011020403,PHI,BUF,Dec 7 2011,false
2011,2011020404,CAR,EDM,Dec 7 2011,false
2011,2011020405,FLA,BOS,Dec 8 2011,false
2011,2011020406,OTT,NJD,Dec 8 2011,false
2011,2011020407,CHI,NYI,Dec 8 2011,false
2011,2011020408,TBL,NYR,Dec 8 2011,false
2011,2011020409,PIT,PHI,Dec 8 2011,false
2011,2011020410,NSH,CBJ,Dec 8 2011,false
2011,2011020411,VAN,MTL,Dec 8 2011,false
2011,2011020412,ARI,DET,Dec 8 2011,false
2011,2011020413,ANA,STL,Dec 8 2011,false
2011,2011020414,COL,CGY,Dec 8 2011,false
2011,2011020415,MIN,LAK,Dec 8 2011,false
2011,2011020416,DAL,SJS,Dec 8 2011,false
2011,2011020417,TOR,WSH,Dec 9 2011,false
2011,2011020418,FLA,BUF,Dec 9 2011,false
2011,2011020419,CAR,WPG,Dec 9 2011,false
2011,2011020420,COL,EDM,Dec 9 2011,false
2011,2011020421,MTL,NJD,Dec 10 2011,false
2011,2011020422,NYR,BUF,Dec 10 2011,false
2011,2011020423,VAN,OTT,Dec 10 2011,false
2011,2011020424,PIT,NYI,Dec 10 2011,false
2011,2011020425,TBL,PHI,Dec 10 2011,false
2011,2011020426,WPG,DET,Dec 10 2011,false
2011,2011020427,BOS,CBJ,Dec 10 2011,false
2011,2011020428,SJS,STL,Dec 10 2011,false
2011,2011020429,ANA,NSH,Dec 10 2011,false
2011,2011020430,MIN,ARI,Dec 10 2011,false
2011,2011020431,EDM,CGY,Dec 10 2011,false
2011,2011020432,DAL,LAK,Dec 10 2011,false
2011,2011020434,SJS,CHI,Dec 11 2011,false
2011,2011020433,FLA,NYR,Dec 11 2011,false
2011,2011020435,NJD,TBL,Dec 12 2011,false
2011,2011020436,LAK,BOS,Dec 13 2011,false
2011,2011020437,OTT,BUF,Dec 13 2011,false
2011,2011020438,CAR,TOR,Dec 13 2011,false
2011,2011020439,DAL,NYR,Dec 13 2011,false
2011,2011020440,DET,PIT,Dec 13 2011,false
2011,2011020441,PHI,WSH,Dec 13 2011,false
2011,2011020442,VAN,CBJ,Dec 13 2011,false
2011,2011020443,NYI,MTL,Dec 13 2011,false
2011,2011020444,NJD,FLA,Dec 13 2011,false
2011,2011020445,CGY,NSH,Dec 13 2011,false
2011,2011020446,MIN,WPG,Dec 13 2011,false
2011,2011020447,SJS,COL,Dec 13 2011,false
2011,2011020448,BOS,OTT,Dec 14 2011,false
2011,2011020449,CHI,MIN,Dec 14 2011,false
2011,2011020450,ARI,ANA,Dec 14 2011,false
2011,2011020451,DAL,NYI,Dec 15 2011,false
2011,2011020452,VAN,CAR,Dec 15 2011,false
2011,2011020453,LAK,CBJ,Dec 15 2011,false
2011,2011020454,PHI,MTL,Dec 15 2011,false
2011,2011020455,CGY,TBL,Dec 15 2011,false
2011,2011020456,NYR,STL,Dec 15 2011,false
2011,2011020457,DET,NSH,Dec 15 2011,false
2011,2011020458,WSH,WPG,Dec 15 2011,false
2011,2011020459,EDM,ARI,Dec 15 2011,false
2011,2011020460,COL,SJS,Dec 15 2011,false
2011,2011020462,TOR,BUF,Dec 16 2011,false
2011,2011020463,PIT,OTT,Dec 16 2011,false
2011,2011020464,CGY,FLA,Dec 16 2011,false
2011,2011020461,DAL,NJD,Dec 16 2011,false
2011,2011020465,ANA,CHI,Dec 16 2011,false
2011,2011020466,BOS,PHI,Dec 17 2011,false
2011,2011020467,VAN,TOR,Dec 17 2011,false
2011,2011020468,NJD,MTL,Dec 17 2011,false
2011,2011020469,BUF,PIT,Dec 17 2011,false
2011,2011020470,ANA,WPG,Dec 17 2011,false
2011,2011020471,LAK,DET,Dec 17 2011,false
2011,2011020472,TBL,CBJ,Dec 17 2011,false
2011,2011020473,STL,NSH,Dec 17 2011,false
2011,2011020474,NYI,MIN,Dec 17 2011,false
2011,2011020475,NYR,ARI,Dec 17 2011,false
2011,2011020476,WSH,COL,Dec 17 2011,false
2011,2011020477,EDM,SJS,Dec 17 2011,false
2011,2011020478,CAR,FLA,Dec 18 2011,false
2011,2011020479,CGY,CHI,Dec 18 2011,false
2011,2011020480,CBJ,STL,Dec 18 2011,false
2011,2011020481,MTL,BOS,Dec 19 2011,false
2011,2011020482,LAK,TOR,Dec 19 2011,false
2011,2011020483,ANA,DAL,Dec 19 2011,false
2011,2011020484,PHI,COL,Dec 19 2011,false
2011,2011020485,DET,EDM,Dec 19 2011,false
2011,2011020486,MIN,VAN,Dec 19 2011,false
2011,2011020487,NYR,NJD,Dec 20 2011,false
2011,2011020489,NSH,WSH,Dec 20 2011,false
2011,2011020488,CHI,PIT,Dec 20 2011,false
2011,2011020490,BUF,OTT,Dec 20 2011,false
2011,2011020491,ARI,FLA,Dec 20 2011,false
2011,2011020492,NYI,WPG,Dec 20 2011,false
2011,2011020493,MIN,CGY,Dec 20 2011,false
2011,2011020494,ARI,CAR,Dec 21 2011,false
2011,2011020495,MTL,CHI,Dec 21 2011,false
2011,2011020496,PHI,DAL,Dec 21 2011,false
2011,2011020497,STL,COL,Dec 21 2011,false
2011,2011020498,DET,VAN,Dec 21 2011,false
2011,2011020499,TBL,SJS,Dec 21 2011,false
2011,2011020500,BUF,TOR,Dec 22 2011,false
2011,2011020501,NYI,NYR,Dec 22 2011,false
2011,2011020502,FLA,OTT,Dec 22 2011,false
2011,2011020503,CBJ,NSH,Dec 22 2011,false
2011,2011020504,MTL,WPG,Dec 22 2011,false
2011,2011020505,DET,CGY,Dec 22 2011,false
2011,2011020506,MIN,EDM,Dec 22 2011,false
2011,2011020507,ANA,LAK,Dec 22 2011,false
2011,2011020508,FLA,BOS,Dec 23 2011,false
2011,2011020509,WSH,NJD,Dec 23 2011,false
2011,2011020510,TOR,NYI,Dec 23 2011,false
2011,2011020511,PHI,NYR,Dec 23 2011,false
2011,2011020512,OTT,CAR,Dec 23 2011,false
2011,2011020513,PIT,WPG,Dec 23 2011,false
2011,2011020514,NSH,DAL,Dec 23 2011,false
2011,2011020515,TBL,COL,Dec 23 2011,false
2011,2011020516,STL,ARI,Dec 23 2011,false
2011,2011020517,CGY,VAN,Dec 23 2011,false
2011,2011020518,LAK,SJS,Dec 23 2011,false
2011,2011020519,COL,MIN,Dec 26 2011,false
2011,2011020520,WSH,BUF,Dec 26 2011,false
